raw_timestamp,map,game_round,event_type,event_details
1742105825.364763,aggressor,4,item,"{'latency': 0, 'item_category': 'Weapon', 'item': 'weapon_shotgun', 'player_id': 'player_0', 'player_ip': 'Player_172.19.113.65', 'weapon_inventory': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 3, 'weapon_plasmagun': 1, 'weapon_grenadelauncher': 2}, 'weapon_num': 6, 'total_armor_picked': 150, 'armor_picked': {'item_armor_combat': 3, 'item_armor_shard': 4}, 'total_health_picked': 50, 'health_picked': {'item_health': 1}, 'latency_map': '{}', 'log_line': '1742105825.364763: Item: 0 weapon_shotgun'}"
1742105830.166173,aggressor,4,kill,"{'latency': 0, 'killer_id': '0', 'victim_id': '2', 'weapon_id': '1', 'killer_ip': 'Player_172.19.113.65', 'victim_ip': 'Arachna', 'player_id': '0', 'player_ip': 'Player_172.19.113.65', 'weapon': 'MOD_SHOTGUN', 'kills': 8, 'deaths': '0', 'kill_dict': ""{'Player_172.19.113.65': 8}"", 'death_dict': ""{'Player_172.19.113.65': 0}"", 'log_line': '1742105830.166173: Kill: 0 2 1: Player_172.19.113.65 killed Arachna by MOD_SHOTGUN'}"
1742105831.734976,aggressor,4,score,"{'latency': 0, 'player_id': '0', 'player_ip': 'Player_172.19.113.65', 'points': '8', 'log_line': '1742105831.734976: PlayerScore: 0 8: Player_172.19.113.65 now has 8 points'}"
1742105831.735097,aggressor,4,item,"{'latency': 0, 'item_category': 'Weapon', 'item': 'weapon_railgun', 'player_id': 'player_0', 'player_ip': 'Player_172.19.113.65', 'weapon_inventory': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 3, 'weapon_plasmagun': 1, 'weapon_grenadelauncher': 2, 'weapon_railgun': 1}, 'weapon_num': 7, 'total_armor_picked': 150, 'armor_picked': {'item_armor_combat': 3, 'item_armor_shard': 4}, 'total_health_picked': 50, 'health_picked': {'item_health': 1}, 'latency_map': '{}', 'log_line': '1742105831.735097: Item: 0 weapon_railgun'}"
1742105833.814709,aggressor,4,item,"{'latency': 0, 'item_category': 'Weapon', 'item': 'weapon_grenadelauncher', 'player_id': 'player_0', 'player_ip': 'Player_172.19.113.65', 'weapon_inventory': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 3, 'weapon_plasmagun': 1, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'weapon_num': 7, 'total_armor_picked': 150, 'armor_picked': {'item_armor_combat': 3, 'item_armor_shard': 4}, 'total_health_picked': 50, 'health_picked': {'item_health': 1}, 'latency_map': '{}', 'log_line': '1742105833.814709: Item: 0 weapon_grenadelauncher'}"
1742105834.164815,aggressor,4,item,"{'latency': 0, 'item_category': 'Armor', 'item': 'item_armor_shard', 'player_id': 'player_0', 'player_ip': 'Player_172.19.113.65', 'weapon_inventory': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 3, 'weapon_plasmagun': 1, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'weapon_num': 7, 'total_armor_picked': 150, 'armor_picked': {'item_armor_combat': 3, 'item_armor_shard': 5}, 'total_health_picked': 50, 'health_picked': {'item_health': 1}, 'latency_map': '{}', 'log_line': '1742105834.164815: Item: 0 item_armor_shard'}"
1742105838.285738,aggressor,4,item,"{'latency': 0, 'item_category': 'Armor', 'item': 'item_armor_shard', 'player_id': 'player_0', 'player_ip': 'Player_172.19.113.65', 'weapon_inventory': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 3, 'weapon_plasmagun': 1, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'weapon_num': 7, 'total_armor_picked': 150, 'armor_picked': {'item_armor_combat': 3, 'item_armor_shard': 6}, 'total_health_picked': 50, 'health_picked': {'item_health': 1}, 'latency_map': '{}', 'log_line': '1742105838.285738: Item: 0 item_armor_shard'}"
1742105838.285922,aggressor,4,kill,"{'latency': 0, 'killer_id': '0', 'victim_id': '4', 'weapon_id': '6', 'killer_ip': 'Player_172.19.113.65', 'victim_ip': 'Sarge', 'player_id': '0', 'player_ip': 'Player_172.19.113.65', 'weapon': 'MOD_ROCKET', 'kills': 9, 'deaths': '0', 'kill_dict': ""{'Player_172.19.113.65': 9}"", 'death_dict': ""{'Player_172.19.113.65': 0}"", 'log_line': '1742105838.285922: Kill: 0 4 6: Player_172.19.113.65 killed Sarge by MOD_ROCKET'}"
1742105838.315128,aggressor,4,score,"{'latency': 0, 'player_id': '0', 'player_ip': 'Player_172.19.113.65', 'points': '9', 'log_line': '1742105838.315128: PlayerScore: 0 9: Player_172.19.113.65 now has 9 points'}"
1742105838.315177,aggressor,4,item,"{'latency': 0, 'item_category': 'Armor', 'item': 'item_armor_shard', 'player_id': 'player_0', 'player_ip': 'Player_172.19.113.65', 'weapon_inventory': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 3, 'weapon_plasmagun': 1, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'weapon_num': 7, 'total_armor_picked': 150, 'armor_picked': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'total_health_picked': 50, 'health_picked': {'item_health': 1}, 'latency_map': '{}', 'log_line': '1742105838.315177: Item: 0 item_armor_shard'}"
