timestamp,player_ammo,player_health,player_armor,game_round,map,player_sight_event,detected_entities,suicide_event,kill_event,score_event,killed_event,itemPicked_event,itemLost_event,newGameRound_event,player_inventory,log_line
2025-03-16 17:14:18,0,0,0,2.0,kaos2,,(),,,,,[],,"New game round started. Changed game round to 2.0 and map to kaos2. Player inventory, kills, and deaths are reset.","{'weapon': {'weapon_machinegun': 1}, 'armor': 0, 'health': 0}",
2025-03-16 17:15:08,0,0,0,3.0,kaos2,,(),,,,,Player_172.19.113.65 picked up Ammo type: ammo_slugs,,"New game round started. Changed game round to 3.0 and map to kaos2. Player inventory, kills, and deaths are reset.","{'weapon': {'weapon_machinegun': 1}, 'armor': {}, 'health': {}}",1742105708.179422: Item: 0 ammo_slugs
2025-03-16 17:15:13,99,125,0,3.0,kaos2,,(),,,,,[],,,"{'weapon': {'weapon_machinegun': 1}, 'armor': {}, 'health': {}}",
2025-03-16 17:15:14,99,124,0,4.0,aggressor,,(),,,,,[],,"New game round started. Changed game round to 4.0 and map to aggressor. Player inventory, kills, and deaths are reset.","{'weapon': {'weapon_machinegun': 1}, 'armor': 0, 'health': 0}",
2025-03-16 17:15:15,99,123,0,4.0,aggressor,,(),,,,,[],,,"{'weapon': {'weapon_machinegun': 1}, 'armor': 0, 'health': 0}",
2025-03-16 17:15:16,99,122,0,4.0,aggressor,,(),,,,,[],,,"{'weapon': {'weapon_machinegun': 1}, 'armor': 0, 'health': 0}",
2025-03-16 17:15:17,0,0,0,4.0,aggressor,,(),,,,,[],,,"{'weapon': {'weapon_machinegun': 1}, 'armor': 0, 'health': 0}",
2025-03-16 17:15:18,100,125,0,4.0,aggressor,"Player saw at 2025-03-16 17:15:18.433000ms: armour at (322.0, 320.0)","(""{'armour': 1, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 0}"", ""{'armour': 1, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 0}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1}, 'armor': 0, 'health': 0}",
2025-03-16 17:15:19,100,124,0,4.0,aggressor,"Player saw at 2025-03-16 17:15:19.664000ms: armour at (313.5, 338.0)","(""{'armour': 1, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 0}"", ""{'armour': 1, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 0}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1}, 'armor': 0, 'health': 0}",
2025-03-16 17:15:20,100,123,0,4.0,aggressor,"Player saw at 2025-03-16 17:15:20.070000ms: armour at (316.5, 356.0)","(""{'armour': 1, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 0}"", ""{'armour': 1, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 0}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1}, 'armor': 0, 'health': 0}",
2025-03-16 17:15:21,100,122,0,4.0,aggressor,"Player saw at 2025-03-16 17:15:21.006000ms: armour at (321.5, 354.5)","(""{'armour': 1, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 0}"", ""{'armour': 1, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 0}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1}, 'armor': 0, 'health': 0}",
2025-03-16 17:15:22,100,122,0,4.0,aggressor,"Player saw at 2025-03-16 17:15:22.050000ms: armour at (316.0, 356.0)","(""{'armour': 1, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 0}"", ""{'armour': 1, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 0}"")",,,,,Player_172.19.113.65 picked up Armor type: item_armor_combat,,,"{'weapon': {'weapon_machinegun': 1}, 'armor': {'item_armor_combat': 1}, 'health': {}}",1742105722.764779: Item: 0 item_armor_combat
2025-03-16 17:15:23,100,125,0,4.0,aggressor,"Player saw at 2025-03-16 17:15:23.928000ms: enemy at (524.5, 213.5)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1}, 'armor': {'item_armor_combat': 1}, 'health': {}}",
2025-03-16 17:15:24,100,125,0,4.0,aggressor,"Player saw at 2025-03-16 17:15:24.013000ms: enemy at (456.0, 268.0)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1}, 'armor': {'item_armor_combat': 1}, 'health': {}}",
2025-03-16 17:15:25,96,124,0,4.0,aggressor,"Player saw at 2025-03-16 17:15:25.002000ms: enemy at (438.0, 213.0)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1}, 'armor': {'item_armor_combat': 1}, 'health': {}}",
2025-03-16 17:15:26,81,123,0,4.0,aggressor,"Player saw at 2025-03-16 17:15:26.002000ms: enemy at (314.0, 228.0)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"")",,,,,Player_172.19.113.65 picked up Weapon type: weapon_rocketlauncher,,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1}, 'armor': {'item_armor_combat': 1}, 'health': {}}",1742105726.865076: Item: 0 weapon_rocketlauncher
2025-03-16 17:15:27,81,122,0,4.0,aggressor,"Player saw at 2025-03-16 17:15:27.113000ms: enemy at (302.0, 230.0)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1}, 'armor': {'item_armor_combat': 1}, 'health': {}}",
2025-03-16 17:15:28,76,121,0,4.0,aggressor,"Player saw at 2025-03-16 17:15:28.203000ms: health at (634.5, 262.5)","(""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}"", ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1}, 'armor': {'item_armor_combat': 1}, 'health': {}}",
2025-03-16 17:15:29,73,120,0,4.0,aggressor,"Player saw at 2025-03-16 17:15:29.015000ms: health at (323.0, 295.5)","(""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}"", ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1}, 'armor': {'item_armor_combat': 1}, 'health': {}}",
2025-03-16 17:15:30,73,119,0,4.0,aggressor,"Player saw at 2025-03-16 17:15:30.549000ms: enemy at (13.5, 189.0)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1}, 'armor': {'item_armor_combat': 1}, 'health': {}}",
2025-03-16 17:15:31,73,118,50,4.0,aggressor,,(),,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1}, 'armor': {'item_armor_combat': 1}, 'health': {}}",
2025-03-16 17:15:32,73,117,50,4.0,aggressor,,(),,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1}, 'armor': {'item_armor_combat': 1}, 'health': {}}",
2025-03-16 17:15:33,73,116,50,4.0,aggressor,"Player saw at 2025-03-16 17:15:33.987000ms: weapon at (305.0, 257.0), enemy at (340.5, 252.5)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 1}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1}, 'armor': {'item_armor_combat': 1}, 'health': {}}",
2025-03-16 17:15:34,73,115,50,4.0,aggressor,"Player saw at 2025-03-16 17:15:34.004000ms: weapon at (305.0, 257.0), enemy at (340.5, 252.5)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 1}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1}, 'armor': {'item_armor_combat': 1}, 'health': {}}",
2025-03-16 17:15:35,71,114,50,4.0,aggressor,"Player saw at 2025-03-16 17:15:35.079000ms: weapon at (301.0, 326.5); at 2025-03-16 17:15:35.997000ms: weapon at (313.0, 162.5)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1}, 'armor': {'item_armor_combat': 1}, 'health': {}}",
2025-03-16 17:15:36,71,113,50,4.0,aggressor,"Player saw at 2025-03-16 17:15:36.013000ms: weapon at (324.0, 160.0); at 2025-03-16 17:15:36.463000ms: weapon at (469.5, 276.5)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1}, 'armor': {'item_armor_combat': 1}, 'health': {}}",
2025-03-16 17:15:37,10,112,50,4.0,aggressor,"Player saw at 2025-03-16 17:15:37.319000ms: health at (596.0, 260.5)","(""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}"", ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}"")",,,,,Player_172.19.113.65 picked up Weapon type: weapon_lightning,,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 1}, 'armor': {'item_armor_combat': 1}, 'health': {}}",1742105737.365164: Item: 0 weapon_lightning
2025-03-16 17:15:38,10,111,50,4.0,aggressor,"Player saw at 2025-03-16 17:15:38.011000ms: weapon at (197.5, 178.5)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 1}, 'armor': {'item_armor_combat': 1}, 'health': {}}",
2025-03-16 17:15:39,10,110,50,4.0,aggressor,"Player saw at 2025-03-16 17:15:39.015000ms: weapon at (311.0, 239.0)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 1}, 'armor': {'item_armor_combat': 1}, 'health': {}}",
2025-03-16 17:15:40,9,109,50,4.0,aggressor,"Player saw at 2025-03-16 17:15:40.009000ms: enemy at (234.0, 156.5)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 1}, 'armor': {'item_armor_combat': 1}, 'health': {}}",
2025-03-16 17:15:41,8,108,50,4.0,aggressor,"Player saw at 2025-03-16 17:15:41.006000ms: enemy at (373.0, 261.0); at 2025-03-16 17:15:41.040000ms: enemy at (366.0, 259.5)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 1}, 'armor': {'item_armor_combat': 1}, 'health': {}}",
2025-03-16 17:15:42,8,107,50,4.0,aggressor,"Player saw at 2025-03-16 17:15:42.862000ms: enemy at (352.0, 261.5); at 2025-03-16 17:15:42.994000ms: enemy at (374.0, 248.0)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"")",,,,,Player_172.19.113.65 picked up Weapon type: weapon_shotgun,,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 1, 'weapon_shotgun': 1}, 'armor': {'item_armor_combat': 1}, 'health': {}}",1742105742.464729: Item: 0 weapon_shotgun
2025-03-16 17:15:43,8,106,50,4.0,aggressor,"Player saw at 2025-03-16 17:15:43.012000ms: enemy at (378.0, 250.0)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 1, 'weapon_shotgun': 1}, 'armor': {'item_armor_combat': 1}, 'health': {}}",
2025-03-16 17:15:44,6,105,50,4.0,aggressor,"Player saw at 2025-03-16 17:15:44.030000ms: enemy at (413.5, 140.0)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 1, 'weapon_shotgun': 1}, 'armor': {'item_armor_combat': 1}, 'health': {}}",
2025-03-16 17:15:45,6,104,50,4.0,aggressor,"Player saw at 2025-03-16 17:15:45.434000ms: weapon at (451.5, 315.5)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 1, 'weapon_shotgun': 1}, 'armor': {'item_armor_combat': 1}, 'health': {}}",
2025-03-16 17:15:46,6,100,43,4.0,aggressor,"Player saw at 2025-03-16 17:15:46.016000ms: weapon at (13.0, 206.0)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}"")",,"Player_172.19.113.65 killed enemy Angelyss by MOD_ROCKET, player currently has 1 kills and 0 deaths",,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 1, 'weapon_shotgun': 1}, 'armor': {'item_armor_combat': 1}, 'health': {}}",1742105746.365185: Kill: 0 1 6: Player_172.19.113.65 killed Angelyss by MOD_ROCKET
2025-03-16 17:15:47,6,100,43,4.0,aggressor,"Player saw at 2025-03-16 17:15:47.241000ms: weapon at (302.5, 258.5)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}"")",,,Player_172.19.113.65 score updated to 1,,Player_172.19.113.65 picked up Weapon type: weapon_plasmagun,,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 1, 'weapon_shotgun': 1, 'weapon_plasmagun': 1}, 'armor': {'item_armor_combat': 1}, 'health': {}}",1742105747.214956: PlayerScore: 0 1: Player_172.19.113.65 now has 1 points
2025-03-16 17:15:48,6,100,43,4.0,aggressor,"Player saw at 2025-03-16 17:15:48.007000ms: health at (452.5, 123.0), weapon at (314.5, 234.5)","(""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 1, 'enemy': 0}"", ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 1, 'enemy': 0}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 1, 'weapon_shotgun': 1, 'weapon_plasmagun': 1}, 'armor': {'item_armor_combat': 1}, 'health': {}}",
2025-03-16 17:15:49,6,100,43,4.0,aggressor,"Player saw at 2025-03-16 17:15:49.001000ms: weapon at (404.0, 244.0)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 1, 'weapon_shotgun': 1, 'weapon_plasmagun': 1}, 'armor': {'item_armor_combat': 1}, 'health': {}}",
